timestamp,open,high,low,close,volume
2026-04-06 09:15:00+05:30,51771.80078125,51791.0,51111.6015625,51344.6015625,0
2026-04-06 09:30:00+05:30,51341.3984375,51877.75,51337.30078125,51593.19921875,0
2026-04-06 09:45:00+05:30,51592.3984375,51673.6484375,51348.19921875,51348.19921875,0
2026-04-06 10:00:00+05:30,51348.6484375,51483.8515625,51324.8984375,51474.25,0
2026-04-06 10:15:00+05:30,51490.6484375,51553.19921875,51354.3515625,51444.3515625,0
2026-04-06 10:30:00+05:30,51441.1484375,51605.5,51352.55078125,51603.6015625,0
2026-04-06 10:45:00+05:30,51604.75,51664.55078125,51496.3984375,51603.44921875,0
2026-04-06 11:00:00+05:30,51604.05078125,51607.94921875,51352.94921875,51417.44921875,0
2026-04-06 11:15:00+05:30,51418.6015625,51577.5,51400.69921875,51561.55078125,0
2026-04-06 11:30:00+05:30,51568.55078125,51624.3515625,51484.1015625,51597.30078125,0
2026-04-06 11:45:00+05:30,51595.94921875,51773.94921875,51576.1015625,51662.3984375,0
2026-04-06 12:00:00+05:30,51661.5,51736.3515625,51649.75,51659.19921875,0
2026-04-06 12:15:00+05:30,51659.44921875,51846.44921875,51629.25,51809.6484375,0
2026-04-06 12:30:00+05:30,51807.80078125,51823.1484375,51617.75,51723.75,0
2026-04-06 12:45:00+05:30,51724.05078125,52054.55078125,51723.5,52044.30078125,0
2026-04-06 13:00:00+05:30,52049.8984375,52238.8984375,51925.8515625,52224.25,0
2026-04-06 13:15:00+05:30,52224.19921875,52321.8984375,52158.44921875,52220.30078125,0
2026-04-06 13:30:00+05:30,52226.3984375,52338.1484375,52190.69921875,52203.0,0
2026-04-06 13:45:00+05:30,52202.6484375,52282.05078125,52177.6484375,52235.6484375,0
2026-04-06 14:00:00+05:30,52239.69921875,52396.3515625,52238.30078125,52394.55078125,0
2026-04-06 14:15:00+05:30,52395.44921875,52478.75,52311.8515625,52372.30078125,0
2026-04-06 14:30:00+05:30,52376.0,52482.8984375,52373.25,52412.6484375,0
2026-04-06 14:45:00+05:30,52416.25,52455.3515625,52322.94921875,52418.8984375,0
2026-04-06 15:00:00+05:30,52421.44921875,52691.8984375,52405.0,52676.44921875,0
2026-04-06 15:15:00+05:30,52675.3984375,52703.80078125,52555.94921875,52572.69921875,0
2026-04-07 09:15:00+05:30,52278.6484375,52278.6484375,51868.44921875,52227.75,0
2026-04-07 09:30:00+05:30,52230.8984375,52242.3984375,52002.55078125,52020.44921875,0
2026-04-07 09:45:00+05:30,52023.75,52171.0,52017.80078125,52151.80078125,0
2026-04-07 10:00:00+05:30,52151.3984375,52238.6484375,52127.8515625,52183.3984375,0
2026-04-07 10:15:00+05:30,52181.75,52346.55078125,52163.3984375,52238.94921875,0
2026-04-07 10:30:00+05:30,52238.94921875,52286.69921875,52100.1484375,52272.55078125,0
2026-04-07 10:45:00+05:30,52273.5,52277.75,51979.8515625,51993.75,0
2026-04-07 11:00:00+05:30,51988.69921875,52075.94921875,51950.94921875,51986.69921875,0
2026-04-07 11:15:00+05:30,51986.6015625,52215.6015625,51962.3515625,52202.05078125,0
2026-04-07 11:30:00+05:30,52200.44921875,52213.55078125,52111.8984375,52125.3515625,0
2026-04-07 11:45:00+05:30,52128.94921875,52304.25,52098.8515625,52279.6015625,0
2026-04-07 12:00:00+05:30,52182.44921875,52205.8515625,52111.6484375,52174.94921875,0
2026-04-07 12:15:00+05:30,52175.1015625,52190.3515625,52071.0,52123.44921875,0
2026-04-07 12:30:00+05:30,52125.94921875,52176.0,52106.6015625,52158.44921875,0
2026-04-07 12:45:00+05:30,52158.05078125,52213.05078125,52088.8984375,52093.75,0
2026-04-07 13:00:00+05:30,52095.0,52186.30078125,52057.0,52158.44921875,0
2026-04-07 13:15:00+05:30,52162.1484375,52256.1015625,52162.1484375,52256.1015625,0
2026-04-07 13:30:00+05:30,52257.05078125,52565.1484375,52257.05078125,52559.0,0
2026-04-07 13:45:00+05:30,52560.3984375,52594.05078125,52312.44921875,52360.8515625,0
2026-04-07 14:00:00+05:30,52360.25,52480.25,52346.3515625,52455.1015625,0
2026-04-07 14:15:00+05:30,52464.8984375,52494.30078125,52399.1015625,52446.5,0
2026-04-07 14:30:00+05:30,52450.75,52513.6484375,52351.44921875,52458.8984375,0
2026-04-07 14:45:00+05:30,52461.1015625,52683.8515625,52435.0,52673.1015625,0
